,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,launch_speed_mean,launch_angle_mean,p1,p2,p3,p4
336,A.J. Pierzynski,398,204,10,103,159,31,469,0.277,0.311,0.412,0.722,0.2573304825901038,0.4659437996334759,0.20372632864996945,0.07284667073915699,0.048410061699098235,0.0023730422401518746,0.02444233507356431,0.037731371618414805,0.007356430944470811,0.11129568106312293,86.21365187713312,9.293515358361775,-1.8830360656339822,-1.2107556097973093,-0.5928853972525094,3.2433375540384395
337,Kevin Pillar,419,205,13,82,142,6,555,0.262,0.299,0.408,0.7070000000000001,0.20369712051190894,0.4347671525062211,0.25773195876288657,0.1038037682189833,0.05880665519219736,0.003729202524383248,0.023522662076878944,0.04073436603557085,0.0017211703958691911,0.15920826161790014,86.44269141531322,13.829079659706109,-1.9190112033907565,-1.2265886831054198,-0.6445484671766336,3.2169943846530464
338,Stephen Piscotty,296,130,9,83,203,4,527,0.262,0.331,0.441,0.772,0.2371014492753623,0.456231884057971,0.25217391304347825,0.054492753623188415,0.05252525252525252,0.003636363636363637,0.033535353535353536,0.08202020202020202,0.0016161616161616162,0.2129292929292929,88.34385342789602,12.645390070921984,-1.9513045477656283,-1.2717646598683532,-0.6735981801943746,3.2729227608284606
339,Trevor Plouffe,364,155,10,106,246,5,676,0.242,0.304,0.41,0.7140000000000001,0.2684739833843463,0.4158285964145169,0.22168780061215565,0.0940096195889812,0.0479282622139765,0.0030921459492888066,0.03277674706246135,0.07606679035250463,0.0015460729746444033,0.20902906617192327,89.52868217054262,12.890365448504985,-1.9756826679831143,-1.2895443966418778,-0.6831111136163647,3.3203947831491125
340,Gregory Polanco,361,144,17,85,251,23,590,0.246,0.313,0.416,0.7290000000000001,0.22233400402414488,0.4159959758551308,0.2630784708249497,0.096579476861167,0.0507399577167019,0.005990133897110641,0.029950669485553208,0.08844256518675123,0.00810429880197322,0.20789288231148695,89.20755043227665,14.704899135446684,-1.984646083845029,-1.279597999153215,-0.7018513435691969,3.2910267303530216
341,Jorge Polanco,254,112,18,49,160,3,340,0.278,0.335,0.434,0.77,0.26217228464419473,0.3626716604244694,0.2852684144818976,0.0898876404494382,0.053409632808774435,0.008583690987124462,0.023366714353838816,0.07629947544110634,0.001430615164520744,0.16213638531235094,86.44591639871383,17.232797427652734,-1.922550143809812,-1.2596914959601042,-0.7059131470438319,3.176149819442922
343,AJ Pollock,446,168,30,105,220,7,526,0.279,0.335,0.474,0.809,0.2109777015437393,0.4661234991423671,0.2594339622641509,0.0634648370497427,0.05491990846681922,0.009807126511932005,0.034324942791762014,0.07191892775416803,0.0022883295194508014,0.17195161817587448,88.98387878787877,11.155151515151513,-1.966633826460881,-1.2501876850747904,-0.6453315923241276,3.308353420237803
344,Buster Posey,595,270,9,140,484,62,634,0.302,0.37,0.456,0.826,0.2411057692307693,0.4711538461538462,0.2519230769230769,0.03581730769230769,0.05239666213856006,0.0017465554046186688,0.027168639627401514,0.09392586842615952,0.012031826120706385,0.123035125169804,89.21583732057417,10.296172248803828,-1.964521225136022,-1.262840654160406,-0.64393919396182,3.323558028193804
345,Martin Prado,656,312,26,99,377,16,663,0.287,0.335,0.413,0.748,0.2236180904522613,0.4857621440536014,0.23073701842546065,0.059882747068676724,0.05426086956521739,0.004521739130434782,0.017217391304347827,0.06556521739130435,0.0027826086956521737,0.11530434782608695,87.97950310559006,8.652173913043477,-1.9427661591516674,-1.2262033854612662,-0.6055837181732088,3.300188794179937
346,Jurickson Profar,250,86,11,59,182,3,333,0.238,0.318,0.397,0.715,0.21466666666666667,0.4526666666666666,0.2446666666666667,0.08800000000000001,0.042322834645669286,0.005413385826771654,0.029035433070866142,0.08956692913385826,0.0014763779527559055,0.1638779527559055,86.81152296535053,11.71048387096774,-1.9291208467460927,-1.2226554431895564,-0.6565990436024584,3.2169410552601914
347,Yasiel Puig,441,159,21,132,297,21,679,0.277,0.348,0.475,0.823,0.20433560818948213,0.4716981132075472,0.23524688879967884,0.08871938980329185,0.04712507409602845,0.006224066390041493,0.03912270302311796,0.08802608180201542,0.006224066390041493,0.2012448132780083,89.30005837711616,12.134267367192061,-1.9743083367898877,-1.2685836917898605,-0.6736063309561638,3.3062765722752205
348,Albert Pujols,997,371,3,381,739,192,852,0.279,0.35100000000000003,0.503,0.8540000000000001,0.27853604286725303,0.421494287736326,0.21150540895763825,0.08846426043878274,0.048465055519268455,0.00039190071848465056,0.04977139124755062,0.09653821032005223,0.02508164598301764,0.11129980404964077,89.8830447039871,13.335748792270527,-1.959211538589744,-1.30049933748429,-0.6774132521639886,3.3218382814639877
351,Ryan Raburn,308,134,11,89,200,9,636,0.252,0.316,0.435,0.7509999999999999,0.2808927599346761,0.4289602612955906,0.1970604246053348,0.09308655416439847,0.05242566510172144,0.00430359937402191,0.034820031298904534,0.0782472613458529,0.0035211267605633804,0.24882629107981225,89.44823151125402,11.241157556270096,-1.9738067276841162,-1.2866337889513269,-0.6652669149730702,3.3230033382545887
352,Alexei Ramírez,601,249,17,115,263,18,650,0.27,0.307,0.392,0.7,0.2174863387978142,0.4904918032786885,0.20153005464480875,0.09049180327868853,0.0452316076294278,0.0030881017257039056,0.020890099909173482,0.0477747502270663,0.003269754768392371,0.11807447774750228,84.56017410228509,8.860718171926006,-1.862472030911091,-1.176121300399809,-0.5859639245531723,3.1756105008106186
353,Aramis Ramirez,509,236,9,164,311,26,576,0.28300000000000003,0.34700000000000003,0.483,0.83,0.3263837909264425,0.3657319042725004,0.2065775950668037,0.10101306709734252,0.056894889103182265,0.0021697203471552555,0.03953712632594021,0.07497589199614271,0.00626808100289296,0.13886210221793635,87.37665847665848,15.732186732186733,-1.9118440202635554,-1.297828614777046,-0.6866367868189505,3.218068421553185
354,Hanley Ramirez,805,281,15,225,552,62,1009,0.28300000000000003,0.358,0.477,0.836,0.2383598390496264,0.4579421345085266,0.2186242575205978,0.08507376892124928,0.049134464067144605,0.002622836160167861,0.039342542402517916,0.09652037069417732,0.010841056128693828,0.1764294457072915,89.99027149321266,9.730015082956259,-1.9887250781797954,-1.2635109866386995,-0.6474208780668292,3.3459168926722698
355,Jose Ramirez,496,213,23,127,332,24,404,0.281,0.354,0.494,0.848,0.25212255444813586,0.3997785160575858,0.25987449243263194,0.08822443706164636,0.06279481132075472,0.006780660377358491,0.037441037735849066,0.09787735849056604,0.007075471698113208,0.11910377358490565,88.4393106278211,16.361099712761593,-1.9548749895081876,-1.2967968913338752,-0.7007559446626959,3.2410022565501837
356,Wilson Ramos,347,146,2,128,236,26,602,0.274,0.321,0.434,0.755,0.17277298850574713,0.5635775862068966,0.22341954022988506,0.03987068965517242,0.04029809550096605,0.0005520287054926856,0.03532983715153188,0.0651393872481369,0.007176373171404914,0.16616064035329836,90.05543601359005,3.795016987542469,-1.9796143345190007,-1.205626758844163,-0.5723515220020591,3.4080302212335947
357,Colby Rasmus,536,183,21,166,362,23,1106,0.241,0.31,0.436,0.745,0.3315729913240287,0.3602414183327046,0.2157676348547718,0.09241795548849492,0.04442825928623452,0.005098324836125273,0.040301043942704534,0.08788540907987376,0.005583879582422918,0.2685117747025977,89.08108108108108,19.394276629570747,-1.9469453396224128,-1.364738507997085,-0.7736490761613684,3.2541494012034358
358,J.T. Realmuto,380,156,19,95,179,9,559,0.278,0.328,0.455,0.7829999999999999,0.2140545538603791,0.4526121128062876,0.26398520573277856,0.06934812760055477,0.053061224489795916,0.006462585034013604,0.03231292517006803,0.0608843537414966,0.0030612244897959178,0.1901360544217687,88.97514097744362,11.543488481429243,-1.968365854434993,-1.2483488577124975,-0.6486693986690716,3.314860360174436
359,Josh Reddick,582,208,33,144,387,21,760,0.263,0.322,0.428,0.75,0.2744360902255639,0.36761546723952737,0.2526852846401719,0.1041890440386681,0.044058462190213935,0.00699004448210125,0.030502012285532724,0.0819741580173692,0.004448210124973522,0.1609828426180894,86.89584426946631,16.515536105032822,-1.9216566061812248,-1.266823206426912,-0.7080859867499263,3.194250102812637
360,Anthony Rendon,600,256,16,145,447,28,641,0.29,0.3720000000000001,0.49,0.862,0.2713004484304933,0.3664317745035234,0.28539397821909035,0.07687379884689302,0.061553257994710266,0.003847078624669392,0.03486415003606636,0.10747775907670112,0.006732387593171436,0.1541235874008175,90.44931868131869,17.621098901098897,-2.0057255361394986,-1.3343043713766694,-0.738049924039972,3.309397026808892
362,Ben Revere,400,88,37,7,151,3,308,0.284,0.319,0.343,0.6609999999999999,0.1302405498281787,0.6302405498281787,0.2161512027491409,0.02336769759450172,0.026323661381992224,0.011067903081064912,0.0020939276099311995,0.04516900987137302,0.0008973975471133713,0.09213281483697278,83.08917710196779,4.807692307692308,-1.8193529335729561,-1.1208485179597363,-0.5468862738069685,3.155932568997774
363,Jose Reyes,760,269,79,100,414,37,610,0.28300000000000003,0.336,0.4270000000000001,0.763,0.2391786083616487,0.4527995272566111,0.20697296498744275,0.10104889939429754,0.04874954693729612,0.014316781442551647,0.01812250815512867,0.07502718376223269,0.006705328017397608,0.11054729974628487,84.67174447174447,14.856674856674855,-1.8603325460871665,-1.2417029896349199,-0.6661439712503552,3.1236683349488006
364,Mark Reynolds,732,233,10,281,670,22,1798,0.233,0.326,0.449,0.7759999999999999,0.3171683389074693,0.3840579710144928,0.1987179487179487,0.10005574136008916,0.03997255103791388,0.0017155601303825696,0.04820723966375021,0.11494252873563217,0.003774232286841654,0.30845771144278605,87.68373547810545,13.421805183199284,-1.9420879955823696,-1.2848332009379873,-0.7114985989397076,3.217358542399959
365,Alex Rios,577,251,37,117,251,19,740,0.272,0.313,0.425,0.738,0.2796076980014804,0.4307920059215396,0.21391561806069576,0.07549962990377497,0.052942417211558734,0.007804260704492723,0.02467833790339591,0.052942417211558734,0.004007593334739506,0.15608521408985446,88.7229461756374,15.371104815864026,-1.9318071419713183,-1.3164690098803058,-0.6910980509391819,3.290168548036436
367,Anthony Rizzo,689,268,18,229,609,66,858,0.271,0.3720000000000001,0.485,0.857,0.2506406970784213,0.3995386981035367,0.2683239364428498,0.0814966683751922,0.04948301329394387,0.0033234859675036928,0.0422821270310192,0.11244460856720828,0.012186115214180207,0.1584194977843427,88.89461832061069,15.45763358778626,-1.9682197400395256,-1.2879282825641751,-0.7118046617363529,3.25960643923274
370,Alex Rodriguez,520,154,5,178,423,27,763,0.269,0.359,0.486,0.845,0.29745566692367,0.43222821896684654,0.18704703161141087,0.08311488049344641,0.041331186258722494,0.0013419216317767046,0.04777241009125067,0.11352657004830917,0.007246376811594203,0.20477724100912506,90.85330882352942,11.777573529411766,-1.9899962249245815,-1.3221402978350045,-0.696753585378431,3.354706426949505
371,Sean Rodriguez,344,124,14,81,225,8,776,0.225,0.301,0.379,0.68,0.2705442902881537,0.43970117395944497,0.19637139807897544,0.09338313767342583,0.0425531914893617,0.004804392587508579,0.02779684282772821,0.07721345229924502,0.0027453671928620448,0.2663006177076184,88.37602739726026,12.991438356164384,-1.947322635172843,-1.2895222728851512,-0.6918286953933384,3.2762557080203054
372,Miguel Rojas,209,90,5,24,131,15,252,0.265,0.319,0.358,0.677,0.16403402187120292,0.5139732685297691,0.2563791008505468,0.06500607533414338,0.04420432220039293,0.002455795677799607,0.011787819253438114,0.06434184675834971,0.007367387033398821,0.1237721021611002,85.65504032258065,8.761424731182796,-1.905186453063487,-1.1710671438580724,-0.5992653581415819,3.2167967619161097
374,Jimmy Rollins,652,242,34,117,445,25,624,0.251,0.317,0.395,0.7120000000000001,0.27130098962104754,0.42469225199131067,0.2131305817040792,0.09075549118995896,0.047656557699881835,0.006695549428909021,0.02304056715242221,0.08763292634895628,0.004923198109491926,0.12288302481291848,85.60131826741996,15.286252354048965,-1.8814585622093438,-1.265990879687189,-0.6855287346596425,3.152224535102233
375,Adam Rosales,186,69,6,48,135,5,451,0.226,0.29100000000000004,0.365,0.6559999999999999,0.2768079800498753,0.4139650872817955,0.22443890274314213,0.08395677472984206,0.038184836745987834,0.003320420586607637,0.026563364692861097,0.07470946319867182,0.002767017155506364,0.2495849474266741,88.03770883054894,15.372315035799522,-1.9367272534181645,-1.2982493294270179,-0.7187947488762935,3.2537704531646914
376,Eddie Rosario,400,134,22,119,133,15,539,0.277,0.31,0.478,0.7879999999999999,0.2784169351127473,0.40266912103083297,0.23239760699493786,0.08651633686148183,0.04734982332155477,0.007773851590106007,0.04204946996466431,0.0469964664310954,0.00530035335689046,0.1904593639575972,87.89803186504219,15.415182755388939,-1.9166318610083155,-1.283920983702381,-0.6863145713384766,3.2535841812056683
377,Cody Ross,378,178,11,106,238,15,684,0.262,0.321,0.436,0.758,0.31509364671318396,0.3929489533602644,0.19941241278002209,0.09254498714652956,0.05455102666258045,0.003371130861170702,0.03248544284400858,0.07293901317805701,0.004596996628869139,0.20962304627643272,89.39375000000004,7.5,-1.9807945328492458,-1.2400847524071488,-0.6100811803844325,3.348340229617196
379,Carlos Ruiz,358,193,4,62,356,50,442,0.265,0.35200000000000004,0.39,0.742,0.2524031007751938,0.4651162790697674,0.21829457364341084,0.0641860465116279,0.054183043234138126,0.0011229646266142617,0.017405951712521055,0.09994385176866928,0.01403705783267827,0.12408759124087593,86.48693069306933,11.48118811881188,-1.9110304351494962,-1.2471138050969175,-0.6451084694448724,3.210525127423218
380,Addison Russell,256,100,9,60,186,17,532,0.242,0.312,0.392,0.7040000000000001,0.22086284610431425,0.42884739214423695,0.2633612363168062,0.08692852543464262,0.045207956600361664,0.00406871609403255,0.027124773960217,0.08408679927667269,0.007685352622061482,0.2405063291139241,87.06825604180273,13.854343566296539,-1.9409890190046861,-1.2423548203880002,-0.6869454520334021,3.2189589765333677
381,Brendan Ryan,274,107,18,15,183,9,471,0.229,0.29,0.307,0.597,0.22058823529411764,0.4811580882352941,0.1856617647058824,0.11259191176470587,0.03982136211388165,0.006698920729438035,0.0055824339411983635,0.06810569408262003,0.003349460364719017,0.17528842575362855,84.26027397260275,13.082191780821915,-1.8635009010485795,-1.2245732584802578,-0.658852073141683,3.1315508250948385
382,Jarrod Saltalamacchia,338,148,5,99,285,11,908,0.228,0.306,0.407,0.713,0.3410283315844701,0.3572927597061909,0.2345225603357817,0.06715634837355719,0.0517301642782244,0.0017476406850751485,0.03460328556448794,0.09961551904928348,0.0038448095071653273,0.317371548409647,89.74825174825175,20.72027972027972,-1.9692914782984592,-1.3992324607908244,-0.8024978056527289,3.2686392097444323
385,Gary Sanchez,245,65,1,115,168,6,461,0.236,0.32,0.502,0.823,0.2532188841201717,0.4094420600858369,0.2283261802575107,0.10901287553648067,0.0370581527936146,0.0005701254275940707,0.06556442417331812,0.09578107183580388,0.0034207525655644247,0.2628278221208666,90.98121212121212,14.562770562770565,-2.001224469074833,-1.3152653746622256,-0.7268083079542436,3.342854290306464
386,Yolmer Sanchez,252,113,24,32,160,3,519,0.245,0.3,0.36,0.66,0.1957882754695504,0.4849174729652817,0.2555492316448492,0.06374501992031872,0.04595363969093128,0.009760065067100449,0.013013420089467265,0.06506710044733631,0.0012200081333875556,0.2110614070760472,86.21570552147237,10.768711656441717,-1.9182449126462169,-1.2075233505360805,-0.638433278076343,3.218094673709526
387,Pablo Sandoval,537,262,21,149,346,55,732,0.279,0.331,0.445,0.775,0.24818432256448786,0.4477836213373403,0.22138742799899824,0.08264462809917356,0.052758759565042286,0.004228755537656061,0.030004027386226338,0.06967378171566653,0.011075312122432542,0.14740233588401128,89.17289099526066,10.191832858499524,-1.963922391956947,-1.2538141500186224,-0.6319581747879522,3.3301168556405454
388,Miguel Sano,317,99,6,131,265,8,834,0.241,0.332,0.496,0.8290000000000001,0.30337078651685395,0.3751080380293864,0.2497839239412273,0.07173725151253241,0.043882978723404256,0.0026595744680851068,0.05806737588652482,0.1174645390070922,0.0035460992907801413,0.3696808510638298,92.96142355008787,15.653778558875219,-2.0549638304428584,-1.3718453393824852,-0.7728718251810449,3.40229503882129
389,Carlos Santana,799,301,16,240,991,57,1056,0.248,0.366,0.446,0.812,0.24874715261959,0.4339407744874715,0.21662870159453304,0.10068337129840546,0.04701655732583568,0.0024992189940643552,0.03748828491096532,0.154795376444861,0.008903467666354265,0.16494845360824742,89.78515163450176,13.509255612445845,-1.9983226613400642,-1.3077641624926077,-0.718334442136271,3.282604711919553
390,Danny Santana,239,87,22,42,80,4,448,0.26,0.299,0.418,0.7170000000000001,0.1906354515050168,0.4991638795986622,0.2466555183946489,0.06270903010033445,0.05002875215641173,0.012650948821161587,0.024151811385853938,0.04600345025876941,0.0023001725129384704,0.2576193214491087,89.07010676156582,9.792408066429418,-1.9690897097326683,-1.2404923207364833,-0.635249464896516,3.337331469980183
391,Domingo Santana,233,87,2,77,209,4,612,0.255,0.341,0.446,0.7879999999999999,0.20609981515711645,0.4676524953789279,0.2994454713493531,0.026802218114602587,0.04533611255862429,0.0010422094841063053,0.04012506513809275,0.10891089108910892,0.0020844189682126106,0.31891610213652943,89.34423617619494,10.130271790065603,-2.000382182559059,-1.2448895842115528,-0.6769625437032863,3.311387672364774
393,Michael Saunders,324,123,19,81,255,10,710,0.232,0.305,0.397,0.7020000000000001,0.2651345291479821,0.4400224215246637,0.21692825112107625,0.07791479820627803,0.04479242534595776,0.006919155134741443,0.029497450837581936,0.09286234522942463,0.0036416605972323384,0.258557902403496,88.76915708812261,11.130268199233718,-1.9663637683599324,-1.2698430928787017,-0.6744038791686103,3.292486172598711
395,Jonathan Schoop,409,157,5,141,126,3,752,0.259,0.297,0.45,0.747,0.1934398654331371,0.4600504625735913,0.2388561816652649,0.10765349032800672,0.047851264858274914,0.0015239256324291375,0.04297470283450168,0.03840292593721426,0.0009143553794574824,0.22919841511734226,87.55341708542713,11.930150753768844,-1.9350727690172431,-1.2257122781967527,-0.6411439591623055,3.2655108076688073
396,Skip Schumaker,386,155,11,25,266,13,448,0.277,0.337,0.361,0.698,0.1682995101469559,0.5741777466759972,0.23268019594121764,0.0244926522043387,0.04682779456193353,0.003323262839879154,0.007552870090634442,0.08036253776435046,0.00392749244712991,0.13534743202416918,85.57826086956524,5.260869565217392,-1.8989455485085716,-1.1675572600471962,-0.5691387267858433,3.227324183924328
397,Kyle Schwarber,295,71,8,121,274,28,591,0.23,0.336,0.48,0.816,0.27044025157232704,0.42138364779874216,0.2256289308176101,0.08254716981132075,0.033681214421252374,0.003795066413662239,0.057400379506641376,0.12998102466793168,0.013282732447817835,0.2803605313092979,91.70248397435898,14.76522435897436,-2.0160182979575603,-1.3441093272430318,-0.7545144092057734,3.3569923536222235
400,Corey Seager,340,142,9,88,207,15,435,0.295,0.362,0.5,0.863,0.2324141812042769,0.4350028137310073,0.29375351716375914,0.03882948790095666,0.0617122990004346,0.003911342894393742,0.03824424163407214,0.08996088657105608,0.00651890482398957,0.18904823989569752,90.39349179400112,11.511891279728198,-2.0065553423834492,-1.271818086514415,-0.6609436234976495,3.3531449745048834
401,Kyle Seager,632,280,13,207,474,33,959,0.256,0.326,0.443,0.768,0.3035625927758535,0.35650667986145473,0.2582879762493815,0.08164275111331024,0.05059631369714492,0.0023491145645103,0.03740513191181785,0.08565233104445248,0.005963136971449222,0.17329237441272136,89.42721571906355,18.228678929765888,-1.9638189210263584,-1.3348720243000167,-0.74230454740155,3.2797519752018474
402,Jean Segura,591,196,42,83,237,20,641,0.285,0.327,0.407,0.7340000000000001,0.1572883172561629,0.5629689174705252,0.22561629153269025,0.053858520900321546,0.0420871805883616,0.009018681554648916,0.017822632596091903,0.0508911316298046,0.004294610264118532,0.13764225896499893,87.81137239784118,7.133436174315465,-1.930033747489549,-1.2026013721972357,-0.5916696329695172,3.3111367172134827
403,Marcus Semien,467,170,22,115,326,5,731,0.254,0.322,0.425,0.747,0.25705450328565904,0.3915732508697333,0.26903749516814845,0.08233475067645922,0.046961325966850834,0.006077348066298343,0.031767955801104975,0.09005524861878453,0.0013812154696132596,0.20193370165745853,87.58962425277541,15.399658411614006,-1.9450159468843877,-1.2685153277020043,-0.7063131728706423,3.222154714426768
404,Travis Shaw,290,116,3,105,251,20,574,0.243,0.325,0.448,0.773,0.29008109794135994,0.3836556456643793,0.2364316905801622,0.08983156581409857,0.04793388429752066,0.0012396694214876036,0.04338842975206612,0.1037190082644628,0.008264462809917356,0.2371900826446281,88.87564668769714,16.86056782334385,-1.9599662220213052,-1.322575771184398,-0.7389237095327479,3.2535507118688534
405,Andrelton Simmons,456,188,23,67,265,15,386,0.269,0.317,0.379,0.696,0.18121546961325968,0.5212707182320442,0.21740331491712708,0.08011049723756906,0.04392523364485981,0.005373831775700935,0.015654205607476636,0.06191588785046729,0.003504672897196261,0.09018691588785048,87.02457698815567,6.601099830795263,-1.9252335302781207,-1.1804098089784136,-0.5771535324966414,3.27928076024592
406,Grady Sizemore,282,122,18,72,238,16,478,0.247,0.33,0.426,0.7559999999999999,0.33374270801350936,0.39177156892846177,0.19926312557568315,0.07491556647221369,0.051694915254237285,0.007627118644067797,0.030508474576271188,0.10084745762711864,0.006779661016949152,0.20254237288135596,89.26179245283018,12.372641509433961,-1.9629732823521142,-1.3057036793565464,-0.6840273176632985,3.299354727135846
407,Mallex Smith,198,63,27,13,134,0,362,0.255,0.325,0.361,0.6859999999999999,0.1741424802110818,0.5452946350043976,0.2321899736147757,0.04837291116974495,0.0380894800483676,0.016324062877871828,0.007859733978234583,0.08101571946795648,0.0,0.218863361547763,84.66505576208179,5.537174721189591,-1.891216405381824,-1.1432569596608375,-0.5827245242715083,3.180528403419636
408,Seth Smith,521,224,30,126,431,33,796,0.26,0.343,0.445,0.7879999999999999,0.2765284609978918,0.42726633872101205,0.23893183415319744,0.057273366127898816,0.0549558390578999,0.007360157016683024,0.030912659470068694,0.10574092247301277,0.008096172718351325,0.19528949950932287,89.72541766109785,9.940334128878284,-1.9896832828547364,-1.2683875410217096,-0.6536818039664353,3.329754177842921
409,Justin Smoak,505,196,2,196,552,20,1122,0.229,0.322,0.419,0.74,0.2830497382198953,0.3907068062827225,0.23658376963350786,0.08965968586387435,0.041263157894736835,0.00042105263157894734,0.041263157894736835,0.11621052631578947,0.0042105263157894745,0.2362105263157895,90.12763241863432,15.950861518825786,-1.9923340078526597,-1.330880295619242,-0.7475584076894354,3.3023016086147794
410,Travis Snider,214,100,7,54,167,11,492,0.244,0.311,0.399,0.7090000000000001,0.22776073619631895,0.4785276073619632,0.2124233128834356,0.08128834355828221,0.050735667174023336,0.0035514967021816326,0.0273972602739726,0.08472856418061897,0.005580923389142567,0.2496194824961948,88.39464285714287,10.047619047619047,-1.9618768501617823,-1.2536636891051132,-0.6495377839050338,3.2909457414244003
411,Eric Sogard,251,98,10,25,198,8,313,0.246,0.315,0.339,0.655,0.2201885745978924,0.4026622296173045,0.2834165280088741,0.093732667775929,0.04235090751944685,0.00432152117545376,0.0108038029386344,0.08556611927398444,0.003457216940363008,0.13526361279170268,85.17492682926829,15.353170731707316,-1.9060628121466734,-1.216410356844992,-0.6868885427984731,3.144189783517738
412,Yangervis Solarte,282,124,6,75,189,8,326,0.258,0.315,0.408,0.723,0.21737066919791173,0.4418604651162791,0.23777883246321785,0.10299003322259136,0.04688090737240076,0.002268431001890359,0.028355387523629486,0.07145557655954632,0.0030245746691871453,0.12325141776937618,87.11498194945847,13.057160048134778,-1.9271782975796785,-1.23831736451414,-0.6575120698354441,3.2323873888618446
413,Jorge Soler,233,99,3,94,201,9,554,0.252,0.335,0.475,0.81,0.23673469387755106,0.4171428571428572,0.26612244897959186,0.07918367346938776,0.04987405541561713,0.0015113350125944586,0.0473551637279597,0.10125944584382872,0.004534005037783375,0.2790931989924433,91.33977371627502,14.395996518711927,-2.0281433277604632,-1.317437772570291,-0.7248421907196344,3.361668443788205
415,Geovany Soto,295,139,4,105,306,17,654,0.243,0.329,0.4320000000000001,0.7609999999999999,0.3192165166754897,0.393859184753838,0.2249867654843833,0.061937533086289034,0.04983865184653998,0.0014342058085335249,0.03764790247400502,0.10971674435281464,0.006095374686267479,0.2344926496952313,89.63236714975847,14.246376811594205,-1.973342236516545,-1.3262604644224205,-0.7171902360523437,3.298183609709353
416,Steven Souza Jr.,221,70,7,71,196,2,579,0.232,0.322,0.416,0.737,0.2277511961722488,0.4392344497607655,0.2516746411483254,0.08133971291866028,0.03804347826086957,0.003804347826086957,0.03858695652173913,0.10652173913043478,0.0010869565217391304,0.31467391304347825,89.04400396432112,13.607532210109019,-1.983983431372563,-1.2814867301890773,-0.7211972140747418,3.2778957365989387
417,Denard Span,773,265,72,71,515,9,716,0.281,0.34700000000000003,0.398,0.745,0.1841550779603877,0.5259165613147914,0.2284028655710072,0.061314791403286974,0.044492948287441235,0.01208865010073875,0.011920752182672936,0.08646742780389523,0.0015110812625923438,0.12021490933512426,86.366061827957,9.634408602150536,-1.911133172951523,-1.2129749521596314,-0.6264985696626431,3.2196102647812324
418,George Springer,567,137,13,174,396,8,785,0.27,0.361,0.491,0.852,0.22624254473161035,0.4703777335984096,0.24135188866799204,0.06083499005964215,0.0384076254555649,0.003644519203812728,0.04878048780487805,0.11101766190075693,0.0022427810485001398,0.22007289038407624,89.2972679965308,10.090633130962706,-1.9746076501637855,-1.2558157755554595,-0.6690398433092332,3.304221653497861
419,Giancarlo Stanton,698,246,11,312,584,80,1402,0.268,0.359,0.546,0.905,0.24190857524190856,0.4260927594260928,0.2369035702369036,0.09509509509509508,0.049288719695451816,0.0022039671408535366,0.06251252254057303,0.11701061911440593,0.016028851933480266,0.28090563013424164,93.433986013986,12.087412587412588,-2.0682130243716417,-1.3272360325348895,-0.709999531610478,3.4425625073414023
421,Trevor Story,375,146,22,134,213,10,726,0.277,0.343,0.535,0.877,0.2832080200501253,0.33709273182957394,0.29636591478696744,0.08333333333333333,0.057457693821330175,0.008658008658008658,0.05273514364423455,0.08382526564344746,0.0039354584809130275,0.2857142857142857,90.5482300884956,17.878002528445002,-2.0076450090130264,-1.3252208026724699,-0.7462997483561764,3.311657525912834
422,Dee Strange-Gordon,532,124,54,18,168,6,610,0.28600000000000003,0.319,0.36,0.679,0.13468523002421307,0.6029055690072639,0.22336561743341404,0.0387409200968523,0.03021442495126705,0.013157894736842105,0.0043859649122807015,0.04093567251461988,0.0014619883040935672,0.148635477582846,82.98874704491728,4.072408897302414,-1.8323577967865876,-1.1006339120838655,-0.5366217097594315,3.154083935411934
423,Drew Stubbs,444,106,20,92,277,6,972,0.242,0.313,0.391,0.7040000000000001,0.2536458333333333,0.4817708333333333,0.1890625,0.07552083333333333,0.033470161035680464,0.006315124723713293,0.02904957372908115,0.08746447742342911,0.0018945374171139878,0.3069150615724661,87.93947368421053,17.833333333333332,-1.9167894636314144,-1.352025760407156,-0.7676613447523714,3.2253129564119094
424,Eugenio Suarez,435,130,11,162,338,14,861,0.261,0.342,0.473,0.815,0.2758777929776562,0.3935248518011856,0.2663018695850433,0.06429548563611491,0.03786775415088844,0.003204194581998252,0.0471890474803379,0.09845616079230993,0.00407806583163414,0.2508010486454996,88.4124308002013,15.792652239557116,-1.948849347206356,-1.2929222943932668,-0.730825037798398,3.244337823623554
425,Ichiro Suzuki,638,185,39,50,318,66,619,0.29,0.332,0.37,0.7020000000000001,0.17002881844380405,0.5706051873198847,0.20283750831301264,0.0565284859232986,0.03330932661145121,0.007021966150522146,0.009002520705797623,0.057256031688872874,0.011883327331652862,0.11145120633777457,82.91210653753028,5.226392251815981,-1.8265362266850187,-1.1183441234625073,-0.5466117487445614,3.1381455845973005
