,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,p1,p2,p3,p4
303,Wil Myers,437,169,12,129,331,14,893,0.254,0.329,0.447,0.7759999999999999,0.2213953488372093,0.4427906976744186,0.2679069767441861,0.06790697674418604,0.050267697798929215,0.0035693039857227844,0.03837001784651993,0.0984533016061868,0.004164187983343248,0.2656157049375372,-0.2036721091360678,0.11092317641259028,-0.06884583725245734,-0.022944013164396187
304,Mike Napoli,610,200,10,241,566,29,1315,0.247,0.345,0.478,0.823,0.3353714460409661,0.386426169367166,0.19229593396514827,0.08590645062671966,0.042176296921130334,0.002108814846056516,0.05082243778996204,0.1193589202867988,0.0061155630535638964,0.2773091522564319,-0.26261687105914083,-0.015468723326822257,-0.07896961407252616,-0.04427717445812991
305,Daniel Nava,224,103,2,29,196,5,387,0.266,0.35700000000000004,0.38,0.737,0.2974169741697417,0.4103321033210332,0.24944649446494466,0.04280442804428045,0.05209914011127972,0.0010116337885685382,0.014668689934243802,0.09914011127971674,0.002529084471421345,0.19575113808801212,-0.22397727172127047,0.04065670506526282,-0.11763612809357057,-0.0283268078264763
306,Dioner Navarro,225,105,4,59,181,10,379,0.251,0.306,0.374,0.679,0.266025641025641,0.4166666666666667,0.2225783475783476,0.09472934472934473,0.04024530471444998,0.0015331544653123805,0.02261402836335761,0.0693752395553852,0.0038328861632809506,0.14526638558834806,-0.23965904090014067,0.052590854916436905,-0.060094986219395644,-0.041382886707939256
307,Derek Norris,242,98,4,63,195,10,541,0.23,0.304,0.38,0.684,0.2256728778467909,0.3961352657004831,0.26570048309178745,0.11249137336093858,0.04464692482915718,0.001822323462414579,0.028701594533029614,0.0888382687927107,0.004555808656036446,0.2464692482915717,-0.18825258640008347,0.06762972307782433,-0.028872953866855323,-0.022727990859688595
308,Eduardo Nunez,353,148,19,58,135,6,401,0.276,0.31,0.404,0.7140000000000001,0.16566385880465306,0.5094263939029282,0.21660649819494585,0.10830324909747292,0.04918577600531738,0.006314390162844799,0.01927550681289465,0.0448654037886341,0.0019940179461615157,0.13326686606846128,-0.25901407801577114,0.18035342525133233,-0.018574138899748776,-0.04425163517770204
309,Rougned Odor,429,146,26,146,193,12,799,0.237,0.289,0.439,0.728,0.23748448489863466,0.43773272652048,0.2201075713694663,0.10467521721141912,0.0425160163075131,0.007571345369831102,0.0425160163075131,0.056202679091438563,0.0034944670937682005,0.2326732673267327,-0.2423535837492933,0.08350332076604632,-0.040061131966816384,-0.04207484437192158
310,Miguel Olivo,225,89,13,84,86,9,585,0.242,0.275,0.4270000000000001,0.7020000000000001,0.28561020036429874,0.44517304189435336,0.16174863387978142,0.10746812386156647,0.04248210023866349,0.006205250596658711,0.04009546539379475,0.04105011933174224,0.004295942720763724,0.27923627684964203,-0.3032345956292353,0.04976102070355892,-0.05003375525561421,-0.05745020702583775
311,Matt Olson,222,66,1,103,184,13,442,0.245,0.338,0.5,0.838,0.28934967012252594,0.3628652214891612,0.2450518378887841,0.10273327049952877,0.03891509433962264,0.0005896226415094339,0.0607311320754717,0.10849056603773584,0.007665094339622642,0.2606132075471698,-0.20251257750042304,0.0007375459399591227,-0.05225869849880223,-0.027498706142570366
312,Magglio Ordonez,215,83,5,47,167,4,220,0.3,0.362,0.44,0.802,0.26843026648511964,0.4543863061661155,0.2098813460416261,0.06730208130713869,0.044551798174986584,0.002683843263553409,0.02522812667740204,0.08964036500268384,0.0021470746108427268,0.11808910359634996,-0.2632714279000202,0.08094323532369992,-0.08469055934744939,-0.046463707852792864
313,David Ortiz,681,317,7,275,668,136,850,0.28300000000000003,0.376,0.545,0.92,0.3521227768215721,0.3704819277108434,0.20324153757888694,0.07386689615605277,0.061517562584902,0.0013584319813700755,0.053366970696681545,0.12963322336503008,0.026392392780904328,0.16495245488065205,-0.25100145488371695,-0.035290384659337724,-0.09460546167919688,-0.028387747964066068
314,Lyle Overbay,328,173,7,80,342,22,635,0.25,0.334,0.407,0.741,0.2726146220570013,0.4654275092936803,0.2245353159851301,0.03717472118959108,0.05596894208993853,0.002264639275315432,0.02588159171789065,0.11064380459398253,0.007117437722419929,0.20543513426075705,-0.25788591770139546,0.09370652107006552,-0.11199994828946033,-0.035239956784551385
315,Chris Owings,247,118,24,36,126,12,559,0.241,0.285,0.3670000000000001,0.652,0.21359223300970875,0.4605582524271845,0.2645631067961165,0.061286407766990285,0.05029838022165388,0.010230179028132991,0.015345268542199487,0.05370843989769821,0.005115089514066497,0.2382779198635976,-0.21399878691290905,0.12882525425194755,-0.07906129150527068,-0.031683979931278736
316,Marcell Ozuna,505,176,20,166,329,15,874,0.276,0.335,0.466,0.8009999999999999,0.2200538358008076,0.4592866756393002,0.25235531628532976,0.06796769851951548,0.04263565891472868,0.004844961240310078,0.04021317829457365,0.07969961240310078,0.0036337209302325577,0.2117248062015504,-0.22183397198572982,0.12075627086644794,-0.07052513413979393,-0.034395321730171804
317,Angel Pagan,535,204,51,55,294,18,577,0.282,0.332,0.407,0.7390000000000001,0.2593215587328287,0.423605270535464,0.2430613961312027,0.07373142696944211,0.04956268221574344,0.01239067055393586,0.01336248785228377,0.07142857142857142,0.004373177842565598,0.14018464528668612,-0.2227131274921754,0.06807410383408377,-0.0788497903933692,-0.03923350816246572
318,Joe Panik,323,127,19,39,239,14,280,0.269,0.334,0.38,0.7140000000000001,0.2050314465408805,0.4654088050314466,0.2591194968553459,0.07044025157232704,0.04468684025334271,0.006685432793807178,0.013722730471498943,0.08409570724841661,0.0049261083743842365,0.09852216748768472,-0.215024368067556,0.13587798762583334,-0.06660882836278471,-0.036552663698057763
319,Gerardo Parra,620,264,42,88,312,49,890,0.276,0.32299999999999995,0.404,0.727,0.20559334845049126,0.5253212396069539,0.2398589065255732,0.029226505416981605,0.050925925925925916,0.008101851851851851,0.016975308641975308,0.060185185185185175,0.009452160493827159,0.1716820987654321,-0.25700648552468786,0.1819010552256553,-0.10685770909266938,-0.042032419516066157
320,Steve Pearce,277,126,7,91,235,8,497,0.252,0.332,0.441,0.773,0.29127811300054857,0.3960504662643993,0.21886999451453648,0.09380142622051564,0.050765511684125714,0.0028203062046736503,0.036663980660757454,0.09468170829975826,0.0032232070910556,0.2002417405318292,-0.23793251090313647,0.02146396076645496,-0.06314743212424746,-0.033780062685178504
321,Joc Pederson,345,112,7,130,304,16,610,0.23,0.336,0.47,0.8059999999999999,0.2423331328923632,0.4281419122068551,0.2291040288634997,0.09981960312687914,0.04447974583002383,0.002779984114376489,0.051628276409849086,0.12073073868149325,0.006354249404289118,0.24225575853852266,-0.22888015968833572,0.07697391566962444,-0.03942779028422476,-0.03414855874935045
322,Dustin Pedroia,831,351,14,130,570,24,605,0.299,0.366,0.441,0.807,0.2566512947853849,0.4737495565803476,0.20698829372117766,0.06243348705214615,0.05755985569039029,0.0022958346999016072,0.02131846507051492,0.09347326992456544,0.003935716628402755,0.09921285667431944,-0.2710430688553266,0.10284233323692298,-0.08486152253268046,-0.04014392059098933
323,Brayan Pena,123,89,2,21,102,5,199,0.262,0.303,0.354,0.6559999999999999,0.2077443146896128,0.5015365703749232,0.23110018438844496,0.05961893054701905,0.0485278080697928,0.0010905125408942203,0.011450381679389313,0.05561613958560523,0.002726281352235551,0.10850599781897492,-0.2562243435700562,0.15743524894643485,-0.07953898480094336,-0.04020872192512452
324,Carlos Pena,417,127,10,154,505,36,933,0.21600000000000005,0.343,0.435,0.779,0.3315060588574726,0.3869013271783035,0.19388343912290826,0.08770917484131564,0.037842669845053634,0.0029797377830750892,0.045887961859356376,0.15047675804529198,0.010727056019070322,0.2780095351609058,-0.25802729649998524,-0.011538966587312382,-0.073671085272298,-0.047755058259577224
325,Hunter Pence,834,294,46,227,494,19,1240,0.276,0.332,0.455,0.7859999999999999,0.2263397947548461,0.5233751425313569,0.18263017863930064,0.0676548840744964,0.045078196872125116,0.007053051211284881,0.034805274455688436,0.07574363692118982,0.002913216804661147,0.1901257283042012,-0.3021006778643662,0.15365578802475188,-0.07007343323556883,-0.05795857761636243
326,Cliff Pennington,324,120,21,36,266,8,619,0.242,0.309,0.339,0.648,0.2685308477585442,0.4163337771859743,0.2250332889480693,0.09010208610741234,0.038192234245703366,0.00668364099299809,0.011457670273711012,0.08465945257797583,0.0025461489497135576,0.19700827498408655,-0.23645313138548665,0.05304702156341133,-0.06413502031601774,-0.04635323514460827
327,David Peralta,348,142,36,90,207,11,559,0.29100000000000004,0.34600000000000003,0.475,0.82,0.16413662239089186,0.5208728652751423,0.2623339658444023,0.05265654648956357,0.04930555555555555,0.0125,0.03125,0.071875,0.003819444444444444,0.19409722222222225,-0.2251234679704674,0.20463045536034952,-0.07012445835533972,-0.037022761164684705
328,Jhonny Peralta,562,275,15,140,408,19,953,0.267,0.326,0.422,0.748,0.28982013721490824,0.4350083441498239,0.21843129983311704,0.05674021880215094,0.05317092034029389,0.0029002320185614852,0.027068832173240527,0.07888631090487239,0.003673627223511215,0.18426140757927303,-0.25587338565546264,0.05586408596093914,-0.10124863337468304,-0.03696098584133882
329,Jose Peraza,213,75,14,29,80,6,257,0.27,0.309,0.3720000000000001,0.6809999999999999,0.2180818570555895,0.4153940134392181,0.2791692119731216,0.08735491753207086,0.03738783649052842,0.006979062811565304,0.014456630109670987,0.03988035892323031,0.002991026919242273,0.12811565304087738,-0.18569224828110786,0.09049896052353305,-0.05956141189984429,-0.031920173363116804
330,Hernan Perez,191,74,11,45,74,3,387,0.252,0.281,0.386,0.667,0.20915032679738568,0.4734931009440813,0.2469135802469136,0.07044299201161948,0.040547945205479455,0.006027397260273973,0.024657534246575345,0.040547945205479455,0.0016438356164383565,0.212054794520548,-0.23265785502821085,0.13647340008578393,-0.06986947823061587,-0.03983030470458434
331,Salvador Perez,403,189,10,152,134,17,635,0.269,0.3,0.449,0.7490000000000001,0.25440251572327044,0.3987421383647799,0.2490566037735849,0.0977987421383648,0.0485486771127665,0.0025687130747495505,0.03904443873619317,0.034420755201643984,0.004366812227074236,0.16311328024659644,-0.2116656254492363,0.04841965825411456,-0.0562238351488537,-0.026011418599359078
332,Jace Peterson,159,65,11,22,189,10,357,0.227,0.317,0.331,0.648,0.2031662269129288,0.5241864555848724,0.2374670184696569,0.03518029903254178,0.0383933845245127,0.006497341996455995,0.01299468399291199,0.11163614884819846,0.005906674542232723,0.2108682811577082,-0.25417552359214773,0.18353807013625822,-0.09603550758421356,-0.04992899546252119
333,Tommy Pham,341,89,15,82,273,8,520,0.273,0.369,0.463,0.8320000000000001,0.1834360027378508,0.5195071868583162,0.2648870636550308,0.03216974674880218,0.039803220035778165,0.006708407871198569,0.036672629695885514,0.12209302325581395,0.003577817531305903,0.2325581395348837,-0.22498294868060678,0.19629081871104953,-0.09122087561203505,-0.0389610087001758
334,Brandon Phillips,790,291,26,158,333,27,803,0.279,0.32299999999999995,0.42,0.7440000000000001,0.23026623073330216,0.4812392962789974,0.2215475634438736,0.06694690954382687,0.046627143086043904,0.004165999038615607,0.02531645569620253,0.05335683384073065,0.004326229770870053,0.12866527800032046,-0.25900848605504706,0.12539067827462858,-0.07751714134512518,-0.04341725168320283
335,Juan Pierre,372,82,25,6,173,4,193,0.28300000000000003,0.335,0.337,0.672,0.17482900136798907,0.5997264021887825,0.1816689466484268,0.043638850889192886,0.026929392446633827,0.008210180623973728,0.0019704433497536944,0.056814449917898184,0.0013136288998357964,0.06338259441707718,-0.3226627791963073,0.24566793763139866,-0.08552149601702447,-0.08020911514507224
336,A.J. Pierzynski,398,204,10,103,159,31,469,0.277,0.311,0.412,0.722,0.2573304825901038,0.4659437996334759,0.20372632864996945,0.07284667073915699,0.048410061699098235,0.0023730422401518746,0.02444233507356431,0.037731371618414805,0.007356430944470811,0.11129568106312293,-0.2743725441391456,0.09318311464401034,-0.0806681408226365,-0.04515162050986677
337,Kevin Pillar,419,205,13,82,142,6,555,0.262,0.299,0.408,0.7070000000000001,0.20369712051190894,0.4347671525062211,0.25773195876288657,0.1038037682189833,0.05880665519219736,0.003729202524383248,0.023522662076878944,0.04073436603557085,0.0017211703958691911,0.15920826161790014,-0.2081065233300531,0.10795914622751882,-0.03541476174282821,-0.020522764684828873
338,Stephen Piscotty,296,130,9,83,203,4,527,0.262,0.331,0.441,0.772,0.2371014492753623,0.456231884057971,0.25217391304347825,0.054492753623188415,0.05252525252525252,0.003636363636363637,0.033535353535353536,0.08202020202020202,0.0016161616161616162,0.2129292929292929,-0.2259694590567186,0.10984661180797468,-0.08831384994448993,-0.028414705610327218
339,Trevor Plouffe,364,155,10,106,246,5,676,0.242,0.304,0.41,0.7140000000000001,0.2684739833843463,0.4158285964145169,0.22168780061215565,0.0940096195889812,0.0479282622139765,0.0030921459492888066,0.03277674706246135,0.07606679035250463,0.0015460729746444033,0.20902906617192327,-0.2400260596723963,0.050450670567428774,-0.058601896714162945,-0.03602042245779682
340,Gregory Polanco,361,144,17,85,251,23,590,0.246,0.313,0.416,0.7290000000000001,0.22233400402414488,0.4159959758551308,0.2630784708249497,0.096579476861167,0.0507399577167019,0.005990133897110641,0.029950669485553208,0.08844256518675123,0.00810429880197322,0.20789288231148695,-0.19584887679226973,0.08590686926578528,-0.04280621150111497,-0.02410157787316197
341,Jorge Polanco,254,112,18,49,160,3,340,0.278,0.335,0.434,0.77,0.26217228464419473,0.3626716604244694,0.2852684144818976,0.0898876404494382,0.053409632808774435,0.008583690987124462,0.023366714353838816,0.07629947544110634,0.001430615164520744,0.16213638531235094,-0.1671558016925059,0.025250932344839026,-0.06435707726018912,-0.017420872388024238
342,Placido Polanco,355,134,9,32,186,7,236,0.284,0.332,0.37,0.7020000000000001,0.2288212239975881,0.4972867048537835,0.2217365088935785,0.05185408501658125,0.04221802142407057,0.0028355387523629487,0.010081915563957152,0.058601134215500936,0.002205419029615627,0.074354127284184,-0.26518049405819694,0.1407874974845401,-0.09354880584705405,-0.049069621874202246
343,AJ Pollock,446,168,30,105,220,7,526,0.279,0.335,0.474,0.809,0.2109777015437393,0.4661234991423671,0.2594339622641509,0.0634648370497427,0.05491990846681922,0.009807126511932005,0.034324942791762014,0.07191892775416803,0.0022883295194508014,0.17195161817587448,-0.21665741670721136,0.1327125139594324,-0.07302377828186728,-0.029393683588157245
344,Buster Posey,595,270,9,140,484,62,634,0.302,0.37,0.456,0.826,0.2411057692307693,0.4711538461538462,0.2519230769230769,0.03581730769230769,0.05239666213856006,0.0017465554046186688,0.027168639627401514,0.09392586842615952,0.012031826120706385,0.123035125169804,-0.232501479332772,0.120847504866142,-0.10812561394751694,-0.03039464985265611
345,Martin Prado,656,312,26,99,377,16,663,0.287,0.335,0.413,0.748,0.2236180904522613,0.4857621440536014,0.23073701842546065,0.059882747068676724,0.05426086956521739,0.004521739130434782,0.017217391304347827,0.06556521739130435,0.0027826086956521737,0.11530434782608695,-0.25193123744302953,0.1357534122618384,-0.0818089100551641,-0.03768930151409013
346,Jurickson Profar,250,86,11,59,182,3,333,0.238,0.318,0.397,0.715,0.21466666666666667,0.4526666666666666,0.2446666666666667,0.08800000000000001,0.042322834645669286,0.005413385826771654,0.029035433070866142,0.08956692913385826,0.0014763779527559055,0.1638779527559055,-0.22260936254465807,0.1158696541942613,-0.04940084337417896,-0.0377687517641954
347,Yasiel Puig,441,159,21,132,297,21,679,0.277,0.348,0.475,0.823,0.20433560818948213,0.4716981132075472,0.23524688879967884,0.08871938980329185,0.04712507409602845,0.006224066390041493,0.03912270302311796,0.08802608180201542,0.006224066390041493,0.2012448132780083,-0.23505811824623954,0.1345268415037162,-0.043653937585491645,-0.03703262765031493
348,Albert Pujols,997,371,3,381,739,192,852,0.279,0.35100000000000003,0.503,0.8540000000000001,0.27853604286725303,0.421494287736326,0.21150540895763825,0.08846426043878274,0.048465055519268455,0.00039190071848465056,0.04977139124755062,0.09653821032005223,0.02508164598301764,0.11129980404964077,-0.2500105936462678,0.04667162087479877,-0.06422577682352701,-0.03626260336729971
349,Nick Punto,219,82,12,10,229,7,364,0.246,0.331,0.324,0.655,0.24771647789550602,0.5038363171355499,0.17902813299232734,0.06905370843989769,0.04055390702274976,0.005934718100890208,0.004945598417408506,0.1132542037586548,0.0034619188921859545,0.18001978239366964,-0.3004822241338852,0.12761960257966806,-0.07393343588478345,-0.0634237955434687
350,Carlos Quentin,364,144,3,140,265,7,428,0.255,0.35200000000000004,0.493,0.845,0.3317432784041631,0.3803122289679098,0.1730268863833478,0.11491760624457935,0.05155746509129968,0.0010741138560687433,0.05012531328320802,0.09488005728607232,0.0025062656641604013,0.15324024346580736,-0.27493974455607334,-0.02604730523315717,-0.051787703056672296,-0.042810009376014584
351,Ryan Raburn,308,134,11,89,200,9,636,0.252,0.316,0.435,0.7509999999999999,0.2808927599346761,0.4289602612955906,0.1970604246053348,0.09308655416439847,0.05242566510172144,0.00430359937402191,0.034820031298904534,0.0782472613458529,0.0035211267605633804,0.24882629107981225,-0.26696642161787787,0.04896952548147317,-0.06072074201508549,-0.04079540085214767
352,Alexei Ramírez,601,249,17,115,263,18,650,0.27,0.307,0.392,0.7,0.2174863387978142,0.4904918032786885,0.20153005464480875,0.09049180327868853,0.0452316076294278,0.0030881017257039056,0.020890099909173482,0.0477747502270663,0.003269754768392371,0.11807447774750228,-0.2755319771942045,0.13406798228245573,-0.05090831173967243,-0.04904427083751467
353,Aramis Ramirez,509,236,9,164,311,26,576,0.28300000000000003,0.34700000000000003,0.483,0.83,0.3263837909264425,0.3657319042725004,0.2065775950668037,0.10101306709734252,0.056894889103182265,0.0021697203471552555,0.03953712632594021,0.07497589199614271,0.00626808100289296,0.13886210221793635,-0.24431325821290648,-0.02682650621221191,-0.06786530250663035,-0.03133989938282006
354,Hanley Ramirez,805,281,15,225,552,62,1009,0.28300000000000003,0.358,0.477,0.836,0.2383598390496264,0.4579421345085266,0.2186242575205978,0.08507376892124928,0.049134464067144605,0.002622836160167861,0.039342542402517916,0.09652037069417732,0.010841056128693828,0.1764294457072915,-0.2504679734917354,0.10114861222747237,-0.05592724351941788,-0.03776120240834827
355,Jose Ramirez,496,213,23,127,332,24,404,0.281,0.354,0.494,0.848,0.25212255444813586,0.3997785160575858,0.25987449243263194,0.08822443706164636,0.06279481132075472,0.006780660377358491,0.037441037735849066,0.09787735849056604,0.007075471698113208,0.11910377358490565,-0.19731626315953132,0.05493655157954466,-0.05828294165881107,-0.018260656531381193
356,Wilson Ramos,347,146,2,128,236,26,602,0.274,0.321,0.434,0.755,0.17277298850574713,0.5635775862068966,0.22341954022988506,0.03987068965517242,0.04029809550096605,0.0005520287054926856,0.03532983715153188,0.0651393872481369,0.007176373171404914,0.16616064035329836,-0.27766372109781273,0.2262881133990457,-0.08529789344709378,-0.04808212350028814
357,Colby Rasmus,536,183,21,166,362,23,1106,0.241,0.31,0.436,0.745,0.3315729913240287,0.3602414183327046,0.2157676348547718,0.09241795548849492,0.04442825928623452,0.005098324836125273,0.040301043942704534,0.08788540907987376,0.005583879582422918,0.2685117747025977,-0.2352813868707842,-0.030320765307607803,-0.07634468382470827,-0.03748220733059079
358,J.T. Realmuto,380,156,19,95,179,9,559,0.278,0.328,0.455,0.7829999999999999,0.2140545538603791,0.4526121128062876,0.26398520573277856,0.06934812760055477,0.053061224489795916,0.006462585034013604,0.03231292517006803,0.0608843537414966,0.0030612244897959178,0.1901360544217687,-0.21056305115170765,0.12063421280749508,-0.06978216301442333,-0.025886442070972595
359,Josh Reddick,582,208,33,144,387,21,760,0.263,0.322,0.428,0.75,0.2744360902255639,0.36761546723952737,0.2526852846401719,0.1041890440386681,0.044058462190213935,0.00699004448210125,0.030502012285532724,0.0819741580173692,0.004448210124973522,0.1609828426180894,-0.1956848375035909,0.014509128795489988,-0.052073869639209715,-0.030421008596092574
360,Anthony Rendon,600,256,16,145,447,28,641,0.29,0.3720000000000001,0.49,0.862,0.2713004484304933,0.3664317745035234,0.28539397821909035,0.07687379884689302,0.061553257994710266,0.003847078624669392,0.03486415003606636,0.10747775907670112,0.006732387593171436,0.1541235874008175,-0.16967868086030988,0.024317400820187195,-0.07542411465516596,-0.008708915183385
361,Edgar Renteria,179,66,5,23,121,9,241,0.261,0.314,0.35700000000000004,0.672,0.2469135802469136,0.4809286898839138,0.2078496406854616,0.06393956145199926,0.03983101991550996,0.0030175015087507548,0.01388050694025347,0.07302353651176825,0.005431502715751358,0.14544357272178635,-0.2724519138046385,0.11442844682722313,-0.08404296052082795,-0.05206694339568549
362,Ben Revere,400,88,37,7,151,3,308,0.284,0.319,0.343,0.6609999999999999,0.1302405498281787,0.6302405498281787,0.2161512027491409,0.02336769759450172,0.026323661381992224,0.011067903081064912,0.0020939276099311995,0.04516900987137302,0.0008973975471133713,0.09213281483697278,-0.298955123582047,0.3037670090917114,-0.09452974264585932,-0.0746429727087046
363,Jose Reyes,760,269,79,100,414,37,610,0.28300000000000003,0.336,0.4270000000000001,0.763,0.2391786083616487,0.4527995272566111,0.20697296498744275,0.10104889939429754,0.04874954693729612,0.014316781442551647,0.01812250815512867,0.07502718376223269,0.006705328017397608,0.11054729974628487,-0.2554682872176757,0.09282739365162283,-0.04396492646469273,-0.05125091026235063
364,Mark Reynolds,732,233,10,281,670,22,1798,0.233,0.326,0.449,0.7759999999999999,0.3171683389074693,0.3840579710144928,0.1987179487179487,0.10005574136008916,0.03997255103791388,0.0017155601303825696,0.04820723966375021,0.11494252873563217,0.003774232286841654,0.30845771144278605,-0.2531776197130795,-0.006534673291880045,-0.06053785301411632,-0.04264195904231547
365,Alex Rios,577,251,37,117,251,19,740,0.272,0.313,0.425,0.738,0.2796076980014804,0.4307920059215396,0.21391561806069576,0.07549962990377497,0.052942417211558734,0.007804260704492723,0.02467833790339591,0.052942417211558734,0.004007593334739506,0.15608521408985446,-0.2552115481024948,0.05511970932553359,-0.08249800397351602,-0.04098417312518538
366,Juan Rivera,232,94,2,72,146,7,259,0.261,0.311,0.419,0.73,0.2748575047498417,0.4645345155161494,0.1675110829639012,0.09278024065864472,0.04337794185509922,0.0009229349330872172,0.033225657591139816,0.06737425011536688,0.003230272265805261,0.11952007383479465,-0.302605341842664,0.07372076589316191,-0.06137037630291203,-0.05621933701929665
367,Anthony Rizzo,689,268,18,229,609,66,858,0.271,0.3720000000000001,0.485,0.857,0.2506406970784213,0.3995386981035367,0.2683239364428498,0.0814966683751922,0.04948301329394387,0.0033234859675036928,0.0422821270310192,0.11244460856720828,0.012186115214180207,0.1584194977843427,-0.19010734933062212,0.05847246455861164,-0.06380611037031408,-0.02146961736428776
368,Brian Roberts,338,156,15,45,253,9,386,0.268,0.34,0.409,0.7490000000000001,0.3272005017771273,0.3970311519966549,0.2174367551745766,0.05833159105164123,0.06048856145792943,0.0058162078324932144,0.017448623497479644,0.09810003877471887,0.003489724699495929,0.14967041488949204,-0.24793706537391463,0.004756351495725116,-0.10920256948153899,-0.03425379506543349
369,Ryan Roberts,202,71,4,45,163,5,308,0.246,0.322,0.392,0.7140000000000001,0.3506172839506173,0.3893004115226337,0.18106995884773666,0.07901234567901234,0.042745334136062615,0.002408187838651415,0.027092113184828414,0.09813365442504517,0.0030102347983142685,0.18543046357615892,-0.27781391543899325,-0.0237673330137091,-0.09465374612931458,-0.05117884139017227
370,Alex Rodriguez,520,154,5,178,423,27,763,0.269,0.359,0.486,0.845,0.29745566692367,0.43222821896684654,0.18704703161141087,0.08311488049344641,0.041331186258722494,0.0013419216317767046,0.04777241009125067,0.11352657004830917,0.007246376811594203,0.20477724100912506,-0.27637978885823417,0.04117488387052048,-0.07191157592829307,-0.04912234887686477
371,Sean Rodriguez,344,124,14,81,225,8,776,0.225,0.301,0.379,0.68,0.2705442902881537,0.43970117395944497,0.19637139807897544,0.09338313767342583,0.0425531914893617,0.004804392587508579,0.02779684282772821,0.07721345229924502,0.0027453671928620448,0.2663006177076184,-0.26943999880619357,0.06375111195154787,-0.058563668325146125,-0.048716265567034185
372,Miguel Rojas,209,90,5,24,131,15,252,0.265,0.319,0.358,0.677,0.16403402187120292,0.5139732685297691,0.2563791008505468,0.06500607533414338,0.04420432220039293,0.002455795677799607,0.011787819253438114,0.06434184675834971,0.007367387033398821,0.1237721021611002,-0.2305092465733003,0.19744680659724095,-0.06164930702227394,-0.03661532123900672
373,Scott Rolen,257,137,11,55,181,6,313,0.273,0.342,0.444,0.7859999999999999,0.3268402706581915,0.3539060898093089,0.21365593602624566,0.10498257125281936,0.06407857811038352,0.005144995322731525,0.025724976613657625,0.08465855940130962,0.002806361085126286,0.14639850327408793,-0.23351195702695302,-0.03441426737673378,-0.06371589254638273,-0.02729569943216576
374,Jimmy Rollins,652,242,34,117,445,25,624,0.251,0.317,0.395,0.7120000000000001,0.27130098962104754,0.42469225199131067,0.2131305817040792,0.09075549118995896,0.047656557699881835,0.006695549428909021,0.02304056715242221,0.08763292634895628,0.004923198109491926,0.12288302481291848,-0.24830132454940756,0.05458907988747635,-0.06258330724623068,-0.043749263146183444
375,Adam Rosales,186,69,6,48,135,5,451,0.226,0.29100000000000004,0.365,0.6559999999999999,0.2768079800498753,0.4139650872817955,0.22443890274314213,0.08395677472984206,0.038184836745987834,0.003320420586607637,0.026563364692861097,0.07470946319867182,0.002767017155506364,0.2495849474266741,-0.2394681359306621,0.04632731918653641,-0.0719254488101438,-0.042089677289660656
376,Eddie Rosario,400,134,22,119,133,15,539,0.277,0.31,0.478,0.7879999999999999,0.2784169351127473,0.40266912103083297,0.23239760699493786,0.08651633686148183,0.04734982332155477,0.007773851590106007,0.04204946996466431,0.0469964664310954,0.00530035335689046,0.1904593639575972,-0.22906329345816964,0.03570072111378709,-0.07160738454645228,-0.03537784075108714
377,Cody Ross,378,178,11,106,238,15,684,0.262,0.321,0.436,0.758,0.31509364671318396,0.3929489533602644,0.19941241278002209,0.09254498714652956,0.05455102666258045,0.003371130861170702,0.03248544284400858,0.07293901317805701,0.004596996628869139,0.20962304627643272,-0.25910982962999646,0.0010954696146891526,-0.07255289725072886,-0.03717387064777571
378,Aaron Rowand,194,101,6,43,100,13,409,0.253,0.31,0.394,0.7040000000000001,0.2579198205775161,0.4785534062237174,0.18474908887019906,0.07877768432856742,0.05415549597855228,0.0032171581769437,0.02305630026809652,0.05361930294906166,0.006970509383378016,0.2193029490616622,-0.2939760379997918,0.0996146652867996,-0.0708965009532721,-0.04647932134262065
379,Carlos Ruiz,358,193,4,62,356,50,442,0.265,0.35200000000000004,0.39,0.742,0.2524031007751938,0.4651162790697674,0.21829457364341084,0.0641860465116279,0.054183043234138126,0.0011229646266142617,0.017405951712521055,0.09994385176866928,0.01403705783267827,0.12408759124087593,-0.2582526282059737,0.10109687338205578,-0.08209960570537196,-0.03753722712744068
380,Addison Russell,256,100,9,60,186,17,532,0.242,0.312,0.392,0.7040000000000001,0.22086284610431425,0.42884739214423695,0.2633612363168062,0.08692852543464262,0.045207956600361664,0.00406871609403255,0.027124773960217,0.08408679927667269,0.007685352622061482,0.2405063291139241,-0.2022110350134982,0.0977157035764176,-0.0528224366321206,-0.027419978132494804
381,Brendan Ryan,274,107,18,15,183,9,471,0.229,0.29,0.307,0.597,0.22058823529411764,0.4811580882352941,0.1856617647058824,0.11259191176470587,0.03982136211388165,0.006698920729438035,0.0055824339411983635,0.06810569408262003,0.003349460364719017,0.17528842575362855,-0.2826440143820661,0.12160626567281799,-0.028186092989604408,-0.05891094119505962
382,Jarrod Saltalamacchia,338,148,5,99,285,11,908,0.228,0.306,0.407,0.713,0.3410283315844701,0.3572927597061909,0.2345225603357817,0.06715634837355719,0.0517301642782244,0.0017476406850751485,0.03460328556448794,0.09961551904928348,0.0038448095071653273,0.317371548409647,-0.22368261656177582,-0.03137819336662056,-0.10306738130972733,-0.02620116751347033
