,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2329,SL,2023-04-05,88.7,-1.94,5.71,"Cole, Gerrit",664761,543037,,foul,,,,,5,Alec Bohm walks.,R,R,R,NYY,PHI,S,,,2,1,2023,0.69,0.03,0.18,2.76,,,,2,5,Top,,,,,624431,,,3.743937720206432,-129.05859325751558,-1.1887868477704542,6.841821000849108,28.858673113936113,-31.790905763237557,3.45,1.54,321.0,94.0,30.0,88.4,2525,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.21,,,,,,,,33,4,Slider,1,0,0,1,0,1,0,1,Standard,Standard,103,0.0,-0.033
2330,FF,2023-04-05,97.5,-1.68,5.8,"Cole, Gerrit",664761,543037,,ball,,,,,11,Alec Bohm walks.,R,R,R,NYY,PHI,B,,,1,1,2023,-1.03,1.59,-1.31,3.3,,,,2,5,Top,,,,,624431,,,3.3608240420269317,-141.77003680319424,-4.7755099334722315,-14.56143801482824,37.5282401488213,-9.977029062146324,3.6,1.54,,,,96.7,2408,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.25,,,,,,,,33,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,222,0.0,0.022000000000000002
2331,FF,2023-04-05,96.1,-1.67,5.75,"Cole, Gerrit",664761,543037,,called_strike,,,,,7,Alec Bohm walks.,R,R,R,NYY,PHI,S,,,1,0,2023,-1.5,1.6,-0.57,1.9,,,,2,5,Top,,,,,624431,,,6.299916683048033,-139.449318748546,-8.073839160444567,-20.93486810409379,38.43857076236517,-9.671235928545675,3.6,1.59,,,,95.0,2340,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.16,,,,,,,,33,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,220,0.0,-0.022000000000000002
2332,SL,2023-04-05,88.5,-1.91,5.72,"Cole, Gerrit",664761,543037,,ball,,,,,14,Alec Bohm walks.,R,R,R,NYY,PHI,B,,,0,0,2023,0.4,0.14,1.05,0.78,,,,2,5,Top,,,,,624431,,,6.3921619182050025,-128.5692545365124,-6.186566571589178,2.9359846366847218,29.082749863770147,-29.413505971055105,3.58,1.59,,,,88.0,2580,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.23,,,,,,,,33,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,127,0.0,0.018000000000000002
2333,SL,2023-04-05,88.8,-1.79,5.79,"Cole, Gerrit",681082,543037,field_out,hit_into_play,,,,,6,Bryson Stott pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,X,6.0,popup,1,1,2023,0.56,-0.02,0.65,2.1,,,,1,5,Top,114.89,131.13,,,624431,,,4.803500558973028,-129.17140639446293,-2.8887908322215003,5.1156983656196395,30.329635226117958,-31.941787354118837,3.23,1.5,175.0,79.1,53.0,88.5,2567,6.4,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.07,0.051,0.047,0.0,1.0,0.0,0.0,3.0,32,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,104,0.023,-0.163
2334,FF,2023-04-05,96.2,-1.68,5.85,"Cole, Gerrit",681082,543037,,called_strike,,,,,1,Bryson Stott pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,S,,,1,0,2023,-0.83,1.65,-0.44,2.98,,,,1,5,Top,,,,,624431,,,5.147349194834601,-139.6185857240385,-5.5363942290146975,-12.102227136511564,42.601648750562134,-9.777686472590323,3.37,1.59,,,,94.6,2403,6.4,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.14,,,,,,,,32,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,218,0.0,-0.033
2335,SL,2023-04-05,89.0,-1.92,5.79,"Cole, Gerrit",681082,543037,,ball,,,,,14,Bryson Stott pops out to shortstop Anthony Volpe.,R,L,R,NYY,PHI,B,,,0,0,2023,0.43,0.21,0.92,1.16,,,,1,5,Top,,,,,624431,,,6.051384524459754,-129.36286088107812,-5.6618635754268976,3.3426994200714337,30.391936881360078,-28.740031740078145,3.42,1.7,,,,88.4,2623,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.25,,,,,,,,32,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,116,0.0,0.026000000000000002
2336,SL,2023-04-05,89.5,-1.71,5.72,"Cole, Gerrit",592206,543037,strikeout,called_strike,,,,,9,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,S,2.0,,0,2,2023,0.28,0.16,0.81,1.72,,,,0,5,Top,,,,,624431,,,5.609288198333906,-130.1508053418502,-4.1491762242574755,1.9364477240754896,29.088791282291698,-29.61641184795555,3.74,1.67,,,,89.1,2619,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.28,,,0.0,1.0,0.0,0.0,,31,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,150,0.032,-0.151
2337,FF,2023-04-05,95.1,-1.67,5.79,"Cole, Gerrit",592206,543037,,foul,,,,,1,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,S,,,0,1,2023,-0.87,1.43,-0.53,3.54,,,,0,5,Top,,,,,624431,,,4.9060017234599345,-138.40468201066315,-3.4507786644268834,-12.27878594343019,32.009894515487645,-13.235550289304244,3.68,1.77,201.0,76.4,61.0,94.7,2338,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.35,,,,,,,,31,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,216,0.0,-0.048
2338,FF,2023-04-05,94.8,-1.7,5.78,"Cole, Gerrit",592206,543037,,called_strike,,,,,14,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,S,,,0,0,2023,-1.0,1.42,0.26,1.54,,,,0,5,Top,,,,,624431,,,7.325360359259037,-137.7486351586123,-8.586609877633878,-14.315156051766026,29.063467909711285,-12.408277938169535,3.76,1.7,,,,94.8,2377,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.23,,,,,,,,31,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212,0.0,-0.038
2339,CH,2023-04-05,89.1,-1.8,5.68,"Cole, Gerrit",669742,543037,single,hit_into_play,,,,,5,"Darick Hall singles on a sharp line drive to right fielder Franchy Cordero.  Darick Hall out at 2nd on the throw, right fielder Franchy Cordero to shortstop Anthony Volpe.",R,L,R,NYY,PHI,X,9.0,line_drive,0,0,2023,-1.41,0.82,-0.06,2.36,,,,2,4,Top,184.12,130.86,,,624431,,,7.253208150289335,-129.43445502885083,-3.7457072423694986,-17.362611257576958,30.6120449628336,-22.43528816566538,3.54,1.75,223.0,108.0,12.0,88.6,1541,6.4,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.1,0.929,0.953,0.9,1.0,1.0,0.0,5.0,26,1,Changeup,1,0,0,1,0,1,0,1,Strategic,Standard,240,0.013000000000000001,0.132
2340,FF,2023-04-05,95.5,-1.69,5.82,"Cole, Gerrit",592663,543037,field_out,hit_into_play,,,,,4,"J.T. Realmuto grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,X,6.0,ground_ball,2,0,2023,-0.98,1.24,-0.73,2.93,,,,1,4,Top,110.95,147.08,,,624431,,,4.748360276833953,-138.99377660230522,-4.783014638630823,-13.74085114556392,31.22355886133029,-15.166068397391125,3.59,1.68,30.0,84.6,-3.0,95.6,2164,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.18,0.14300000000000002,0.129,0.0,1.0,0.0,0.0,2.0,25,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,216,0.02,-0.237
2341,FF,2023-04-05,96.2,-1.8,5.81,"Cole, Gerrit",592663,543037,,ball,,,,,11,"J.T. Realmuto grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,B,,,1,0,2023,-1.13,1.29,-1.34,3.09,,,,1,4,Top,,,,,624431,,,3.786393578997038,-140.16320475242284,-4.583939416082306,-15.82391102248917,29.42520973204731,-14.349205102488638,3.76,1.78,,,,96.4,2310,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.33,,,,,,,,25,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,222,0.0,0.040999999999999995
2342,KC,2023-04-05,83.5,-1.64,6.0,"Cole, Gerrit",592663,543037,,ball,,,,,14,"J.T. Realmuto grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,B,,,0,0,2023,0.56,-0.86,0.67,0.44,,,,1,4,Top,,,,,624431,,,4.2055083516185565,-121.31435208080104,-4.471445715534084,4.381277718685621,29.41104522962909,-39.6883235593002,3.79,1.8,,,,82.2,2745,6.1,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.42,,,,,,,,25,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,38,0.0,0.026000000000000002
2343,FF,2023-04-05,96.7,-1.63,5.96,"Cole, Gerrit",656941,543037,field_out,hit_into_play,,,,,5,Kyle Schwarber lines out to center fielder Aaron Judge.,R,L,R,NYY,PHI,X,8.0,line_drive,0,0,2023,-1.08,1.39,0.02,2.14,,,,0,4,Top,102.46,59.15,,,624431,,,6.860177303290442,-140.52103039140465,-7.750480249890765,-15.933564784704455,32.650546444854164,-12.205067630790039,3.29,1.57,371.0,107.9,19.0,96.3,2425,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.32,0.774,1.129,0.0,1.0,0.0,0.0,6.0,24,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,217,0.027999999999999997,-0.23600000000000002
2344,SL,2023-04-05,87.7,-1.69,5.77,"Cole, Gerrit",607208,543037,single,hit_into_play,,,,,14,Trea Turner singles on a ground ball to third baseman Isiah Kiner-Falefa.,R,R,R,NYY,PHI,X,5.0,ground_ball,0,2,2023,0.35,0.09,0.73,0.91,,,,2,3,Top,114.74,166.13,,,624431,,,5.130053919194489,-127.65541902229572,-5.832476132075697,2.8708117216850533,25.066275328073576,-30.257335472298728,3.32,1.61,1.0,62.0,-32.0,87.8,2537,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.3,0.054000000000000006,0.049,0.9,1.0,1.0,0.0,2.0,19,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,111,-0.013999999999999999,0.174
2345,FF,2023-04-05,97.1,-1.44,5.96,"Cole, Gerrit",607208,543037,,foul,,,,,6,Trea Turner singles on a ground ball to third baseman Isiah Kiner-Falefa.,R,R,R,NYY,PHI,S,,,0,1,2023,-0.63,1.52,0.71,2.75,,,,2,3,Top,,,,,624431,,,7.174770863667692,-141.0330619108525,-6.436834716448625,-10.202559768010063,36.911486580756275,-10.578594621797727,3.32,1.61,205.0,81.2,55.0,96.4,2357,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.19,,,,,,,,19,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,210,0.0,-0.024
2346,KC,2023-04-05,84.4,-1.78,5.97,"Cole, Gerrit",607208,543037,,swinging_strike,,,,,13,Trea Turner singles on a ground ball to third baseman Isiah Kiner-Falefa.,R,R,R,NYY,PHI,S,,,0,0,2023,0.69,-1.09,-0.92,2.34,,,,2,3,Top,,,,,624431,,,0.6035481782447121,-122.84303248555621,0.17853504364876738,6.83335291705312,27.233215593482356,-43.41513051963929,3.32,1.61,,,,83.6,2684,6.0,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.5,,,,,,,,19,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,48,0.0,-0.018000000000000002
2347,FF,2023-04-05,96.1,-1.78,5.82,"Cole, Gerrit",665506,543037,field_out,hit_into_play,,,,,5,"Cristian Pache grounds out, third baseman Isiah Kiner-Falefa to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,X,5.0,ground_ball,0,0,2023,-0.61,1.35,0.17,2.64,,,,1,3,Top,104.88,168.91,,,624431,,,6.507126493796041,-139.61541021554004,-5.810794008327407,-9.55668010435027,35.550690230569906,-13.420862676016505,3.38,1.61,11.0,101.0,-13.0,95.2,2229,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.34,0.19699999999999998,0.177,0.0,1.0,0.0,0.0,2.0,18,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,220,0.018000000000000002,-0.16899999999999998
2348,SL,2023-04-05,87.9,-1.87,5.75,"Cole, Gerrit",595909,543037,strikeout,swinging_strike,,,,,1,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,S,2.0,,3,2,2023,0.44,0.35,-0.61,3.08,,,,0,3,Top,,,,,624431,,,2.1603585112594077,-128.25130245918447,-1.2128605833982165,4.501187341614859,22.310017610678603,-28.20823059754652,3.28,1.63,,,,88.8,2449,6.4,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.15,,,0.0,1.0,0.0,0.0,,17,7,Slider,1,0,0,1,0,1,0,1,Standard,Standard,130,0.026000000000000002,-0.314
2349,FF,2023-04-05,96.4,-1.68,5.88,"Cole, Gerrit",595909,543037,,foul,,,,,1,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,S,,,3,2,2023,-0.86,1.56,-0.56,3.08,,,,0,3,Top,,,,,624431,,,4.917210608995601,-140.21702161891713,-5.411046180335788,-12.455795330814814,32.358726096346906,-10.521789343487429,3.28,1.63,269.0,82.6,31.0,96.2,2323,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.25,,,,,,,,17,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,210,0.0,0.0
2350,FF,2023-04-05,96.3,-1.67,5.91,"Cole, Gerrit",595909,543037,,swinging_strike,,,,,1,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,S,,,3,1,2023,-1.22,1.49,-0.73,3.07,,,,0,3,Top,,,,,624431,,,5.258592795295766,-140.16634802796568,-5.352489778684342,-17.225072174811988,30.346338612980997,-11.477980846560659,3.28,1.63,,,,96.3,2300,6.2,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.32,,,,,,,,17,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,220,0.0,-0.081
2351,CH,2023-04-05,87.6,-1.71,5.73,"Cole, Gerrit",595909,543037,,ball,,,,,13,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,B,,,2,1,2023,-1.58,0.76,-1.22,2.26,,,,0,3,Top,,,,,624431,,,4.454397836255019,-127.45730530067507,-3.797253975076022,-18.173782910040593,27.631006514877296,-23.307233469899945,3.39,1.65,,,,87.5,1564,6.4,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.13,,,,,,,,17,4,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,239,0.0,0.12
2352,CH,2023-04-05,87.5,-1.84,5.73,"Cole, Gerrit",595909,543037,,ball,,,,,11,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,B,,,1,1,2023,-1.38,0.75,-1.72,2.83,,,,0,3,Top,,,,,624431,,,3.1343123450489685,-127.28841276904421,-2.3701195331179585,-15.586987849144089,28.310145270891766,-23.76320632670425,3.34,1.67,,,,87.2,1494,6.3,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.2,,,,,,,,17,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,238,0.0,0.05
2353,KC,2023-04-05,81.6,-1.72,6.11,"Cole, Gerrit",595909,543037,,ball,,,,,13,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,B,,,0,1,2023,0.74,-1.07,-0.86,1.03,,,,0,3,Top,,,,,624431,,,0.5055729360768788,-118.75312693380413,-2.6136614103910114,6.743652036217794,28.333419301758827,-41.752379016787984,3.42,1.67,,,,80.4,2600,6.0,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.51,,,,,,,,17,2,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,39,0.0,0.027999999999999997
2354,KC,2023-04-05,81.6,-1.81,6.01,"Cole, Gerrit",595909,543037,,called_strike,,,,,7,Jake Cave strikes out swinging.,R,L,R,NYY,PHI,S,,,0,0,2023,0.9,-1.26,-0.32,2.0,,,,0,3,Top,,,,,624431,,,1.6094204824338918,-118.62734690977908,0.1763827947975236,7.977234332969504,28.589219297740932,-44.105404414136565,3.39,1.67,,,,80.2,2627,6.0,718699,543037,624431,519203,518934,643396,683011,665828,592450,614173,54.55,,,,,,,,17,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,43,0.0,-0.038
2355,FF,2023-04-05,97.5,-1.75,5.82,"Cole, Gerrit",664761,543037,field_out,hit_into_play,,,,,1,"Alec Bohm grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,X,4.0,ground_ball,1,2,2023,-0.97,1.58,-0.35,3.55,,681082.0,,2,2,Top,144.3,144.05,,,624431,,,5.985067332264088,-141.7589477943772,-4.174075676985907,-14.515918773457232,35.950873358770835,-10.162861352003981,3.45,1.54,50.0,86.6,0.0,97.0,2461,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.21,0.23399999999999999,0.21100000000000002,0.0,1.0,0.0,0.0,2.0,12,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,218,0.035,-0.231
2356,KC,2023-04-05,84.1,-1.53,5.92,"Cole, Gerrit",664761,543037,,ball,,,,,14,"Alec Bohm grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,B,,,0,2,2023,0.57,-0.97,1.52,1.24,,681082.0,,2,2,Top,,,,,624431,,,5.918964203112777,-122.19039854898529,-2.3661097740984283,4.184923512664418,29.572956785235025,-41.40825594023382,3.58,1.67,,,,83.0,2775,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.31,,,,,,,,12,3,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,28,0.0,0.022000000000000002
2357,FF,2023-04-05,96.6,-1.76,5.79,"Cole, Gerrit",664761,543037,,swinging_strike,,,,,11,"Alec Bohm grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,S,,,0,1,2023,-0.93,1.78,-0.88,2.96,,681082.0,,2,2,Top,,,,,624431,,,4.44492934885126,-140.2821883660707,-5.8412101410213655,-13.2905364565805,41.24044907950688,-7.7453606789611635,3.45,1.54,,,,95.1,2528,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.26,,,,,,,,12,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217,0.0,-0.068
2358,FF,2023-04-05,96.8,-1.68,5.8,"Cole, Gerrit",664761,543037,,swinging_strike,,,,,1,"Alec Bohm grounds out, second baseman DJ LeMahieu to first baseman Anthony Rizzo.",R,R,R,NYY,PHI,S,,,0,0,2023,-0.76,1.76,-0.78,3.02,,681082.0,,2,2,Top,,,,,624431,,,4.129879447689314,-140.58412180164248,-5.69886480393825,-11.07377223085373,41.983699755835424,-7.973970932093612,3.45,1.54,,,,95.1,2487,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.34,,,,,,,,12,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,219,0.0,-0.055999999999999994
2359,FF,2023-04-05,95.9,-1.72,6.04,"Cole, Gerrit",681082,543037,double,hit_into_play,,,,,11,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,X,,line_drive,2,2,2023,-0.77,1.53,-0.7,3.61,,,,2,2,Top,38.43,101.36,,,624431,,,4.430237510641036,-139.43682498231712,-4.231085718781772,-11.081195248798236,34.7329877263291,-11.551402271256286,3.23,1.5,323.0,96.8,22.0,95.3,2267,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.28,0.314,0.39,1.25,1.0,1.0,1.0,5.0,11,9,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,210,-0.024,0.245
2360,FF,2023-04-05,97.0,-1.71,5.92,"Cole, Gerrit",681082,543037,,foul,,,,,5,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,S,,,2,2,2023,-0.97,1.51,0.03,2.08,,,,2,2,Top,,,,,624431,,,6.869305507685969,-140.89779750708158,-8.126699128716961,-14.556789350173336,34.353705494547754,-10.425950125006755,3.23,1.5,222.0,83.7,53.0,96.5,2349,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.23,,,,,,,,11,8,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217,0.0,0.0
2361,FF,2023-04-05,97.1,-1.65,5.95,"Cole, Gerrit",681082,543037,,ball,,,,,8,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,B,,,1,2,2023,-0.76,1.46,-0.2,1.57,,,,2,2,Top,,,,,624431,,,5.594469642407964,-141.1682279614781,-9.559971648769015,-11.356828474531975,29.398329871857857,-10.731327398787492,3.23,1.41,,,,97.4,2432,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.19,,,,,,,,11,7,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212,0.0,0.017
2362,FF,2023-04-05,96.8,-1.79,5.87,"Cole, Gerrit",681082,543037,,foul,,,,,11,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,S,,,1,2,2023,-1.06,1.25,-1.03,2.76,,,,2,2,Top,,,,,624431,,,4.456450397691085,-140.7220048661176,-5.526828239994834,-15.143106485991133,36.359167857423785,-14.582738549481087,3.23,1.5,235.0,75.7,30.0,96.2,2289,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.16,,,,,,,,11,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,218,0.0,0.0
2363,KC,2023-04-05,83.1,-1.73,5.93,"Cole, Gerrit",681082,543037,,foul,,,,,11,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,S,,,1,2,2023,0.89,-1.31,-0.91,2.39,,,,2,2,Top,,,,,624431,,,0.12247574129189286,-120.9271921469638,0.9956325640915248,8.633669123645314,26.97295114938495,-45.329651709832994,3.23,1.5,2.0,25.4,-46.0,82.2,2651,6.0,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.46,,,,,,,,11,5,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,47,0.0,0.0
2364,FF,2023-04-05,95.5,-1.79,5.81,"Cole, Gerrit",681082,543037,,foul,,,,,3,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,S,,,1,2,2023,-1.05,1.51,0.43,3.02,,,,2,2,Top,,,,,624431,,,8.187148148001762,-138.75729755914188,-5.099806409355328,-15.387794165771501,30.73306310582967,-11.680982994309804,3.23,1.5,111.0,77.7,23.0,95.3,2387,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.29,,,,,,,,11,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,220,0.0,0.0
2365,FF,2023-04-05,96.6,-1.74,5.91,"Cole, Gerrit",681082,543037,,foul,,,,,5,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,S,,,1,1,2023,-0.7,1.57,0.11,2.17,,,,2,2,Top,,,,,624431,,,6.502343982454143,-140.3420780068563,-7.923786228463157,-10.780178805067044,33.293675277359945,-9.769958639929117,3.23,1.5,164.0,77.7,15.0,96.2,2361,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.22,,,,,,,,11,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212,0.0,-0.027999999999999997
2366,FF,2023-04-05,96.7,-1.74,5.96,"Cole, Gerrit",681082,543037,,foul_tip,,,,,5,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,S,,,1,0,2023,-0.93,1.64,-0.14,2.53,,,,2,2,Top,,,,,624431,,,6.3727728947274365,-140.46041688916554,-7.268581021071338,-13.837322055816223,32.87982149478647,-9.055637118138078,3.23,1.5,,,,96.3,2436,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.28,,,,,,,,11,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,219,0.0,-0.022000000000000002
2367,FF,2023-04-05,96.1,-1.73,5.93,"Cole, Gerrit",681082,543037,,ball,,,,,11,Bryson Stott hits a ground-rule double (3) on a line drive to left field.,R,L,R,NYY,PHI,B,,,0,0,2023,-1.0,1.4,-1.32,3.23,,,,2,2,Top,,,,,624431,,,3.352588206424038,-139.6942252689243,-4.636766817454759,-13.833043593967547,37.268255382345565,-13.076142422801675,3.37,1.65,,,,95.2,2316,6.2,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.27,,,,,,,,11,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,215,0.0,0.018000000000000002
2368,FF,2023-04-05,96.8,-1.48,5.92,"Cole, Gerrit",592206,543037,strikeout,called_strike,,,,,6,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,S,2.0,,2,2,2023,-0.64,1.65,0.67,2.66,,,,1,2,Top,,,,,624431,,,7.1963118718804155,-140.56626386609082,-6.851886085433643,-10.232076492881268,34.36362795113848,-8.988499259986545,3.74,1.86,,,,96.3,2310,6.3,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.2,,,0.0,1.0,0.0,0.0,,10,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,210,0.017,-0.149
2369,KC,2023-04-05,84.2,-1.46,5.92,"Cole, Gerrit",592206,543037,,ball,,,,,14,Nick Castellanos called out on strikes.,R,R,R,NYY,PHI,B,,,1,2,2023,0.73,-0.85,0.42,1.24,,,,1,2,Top,,,,,624431,,,2.9078695137246706,-122.54574924821169,-2.735730957075329,6.651786242422661,26.17323057735934,-40.28947758953159,3.74,1.86,,,,83.7,2729,6.1,718699,543037,624431,519203,518934,518626,683011,665828,592450,614173,54.36,,,,,,,,10,4,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,42,0.0,0.028999999999999998
